"","CD3","CD4","CD8a","CD11b","CD14","CD15","CD16","CD19","CD20","CD25","CD27","CD28","CD34","CD45RA","CD45RO","CD56","CD62L","CD69","CD80","CD86","CD127","CD137","CD197","CD274","CD278","CD335","PD.1","HLA.DR","TIGIT","cluster.info"
"2886",22,6,6,209,20,14,555,4,15,8,1,12,0,974,3,124,2,93,2,4,3,3,9,0,39,25,8,29,64,"NK"
"2887",376,17,280,6,11,5,3,1,0,3,15,164,0,0,179,3,1,6,0,1,22,2,5,5,73,4,1,33,1,"CD8 T"
"2888",1027,1610,4,15,12,29,7,2,11,3,872,232,0,20,65,3,42,6,3,1,20,6,8,3,495,7,12,14,3,"mem CD4 T"
"2889",9,125,9,3618,909,22,2,5,4,4,3,13,0,17,122,2,81,33,3,233,3,2,10,8,3,2,3,198,1,"CD14 Mono"
"2890",772,1599,7,11,15,14,5,9,10,7,663,148,0,31,126,5,26,15,1,4,50,0,20,1,47,4,14,15,5,"mem CD4 T"
"2891",30,276,16,4634,1646,27,208,8,21,12,13,33,0,737,170,241,27,43,8,336,6,10,26,11,15,7,12,1163,47,"CD14 Mono"
"2892",2,13,5,309,249,1,0,2,4,1,2,1,0,34,3,1,5,2,1,69,0,0,0,2,3,2,0,39,2,"CD14 Mono"
"2893",61,323,6,269,42,7,1,3,7,2,25,12,0,28,31,4,82,9,0,88,6,2,12,7,8,2,8,1810,2,"DC"
"2894",433,0,412,1,11,5,2,4,8,5,734,77,0,487,4,4,24,8,2,3,38,3,14,1,41,5,8,14,2,"CD8 T"
"2895",480,996,6,11,11,4,2,9,7,13,478,78,0,468,4,3,31,3,4,0,46,2,13,4,31,4,10,14,3,"naive CD4 T"
"2896",36,115,10,2917,393,5,2,4,15,6,6,14,0,9,94,11,42,41,4,180,2,4,8,3,1,3,2,238,2,"CD14 Mono"
"2897",4,2,2,19,4,0,189,0,0,1,1,5,0,504,1,61,2,6,1,1,1,0,0,1,1,6,3,5,18,"NK"
"2898",943,1718,5,18,14,25,4,5,16,12,932,116,0,223,37,3,33,10,0,3,82,3,27,3,76,7,10,26,4,"naive CD4 T"
"2899",11,77,10,2033,672,6,2,2,9,5,2,9,0,14,43,2,18,8,4,123,2,2,5,5,4,4,3,78,0,"CD14 Mono"
"2900",769,1710,5,9,11,12,4,7,12,33,518,145,0,16,191,6,60,4,3,3,38,7,12,4,70,5,42,12,2,"mem CD4 T"
"2901",39,9,36,54,21,12,3,1025,2782,13,299,42,4,1488,6,3,38,29,8,8,8,5,10,9,17,9,12,424,5,"B"
"2902",19,228,7,89,19,11,161,6,13,1,4,16,0,1398,10,4,1,6,3,196,5,4,4,6,11,0,12,821,1,"CD14 Mono"
"2903",973,1307,11,4,4,16,2,2,10,6,609,159,0,319,3,6,71,4,3,0,25,3,12,0,104,8,6,15,1,"naive CD4 T"
"2904",1189,705,2,9,7,8,3,3,7,4,662,126,0,8,177,2,7,7,1,3,20,2,9,2,94,6,66,23,59,"mem CD4 T"
"2905",10,67,5,1662,529,8,1,3,2,3,3,7,0,9,36,4,5,11,0,119,4,0,4,1,3,1,1,132,3,"CD14 Mono"
"2906",835,1248,6,7,14,16,1,3,10,2,579,208,0,7,195,3,28,15,3,3,41,3,13,4,90,3,17,14,10,"mem CD4 T"
"2907",6,4,4,99,8,8,430,1,6,4,2,9,1,494,11,86,2,22,1,1,1,0,4,6,36,10,5,16,13,"NK"
"2908",500,1117,6,5,9,6,2,2,7,13,474,117,0,38,64,3,20,4,2,4,86,6,12,0,64,3,3,11,1,"mem CD4 T"
"2909",345,6,204,12,12,8,1,1,5,3,804,94,0,364,2,1,31,14,0,1,24,1,6,0,35,3,8,22,7,"CD8 T"
"2910",13,80,5,3567,842,34,5,11,12,8,12,12,0,14,116,5,30,22,3,256,6,2,5,1,15,7,11,77,3,"CD14 Mono"
"2911",21,207,9,2459,882,10,4,4,6,4,4,13,0,36,133,2,47,14,2,201,3,6,9,6,10,9,16,586,5,"CD14 Mono"
"2912",29,415,6,3018,760,10,3,6,29,7,19,17,0,54,105,8,71,14,1,158,7,1,12,2,6,4,11,377,2,"CD14 Mono"
"2913",11,97,4,2146,625,20,4,5,8,6,3,8,0,10,83,3,18,137,3,164,3,2,10,0,3,4,3,147,1,"CD14 Mono"
"2914",14,177,6,2426,690,16,0,5,22,6,8,19,0,69,33,7,66,13,1,239,2,1,4,2,6,4,5,327,1,"CD14 Mono"
"2915",656,1174,6,51,9,6,1,4,11,1,5,55,1,291,18,3,10,10,1,2,68,4,6,1,64,6,3,10,2,"mem CD4 T"
"2916",32,119,4,2048,576,9,4,5,17,14,5,16,0,20,78,7,20,21,4,208,0,7,20,6,10,6,12,250,4,"CD14 Mono"
"2917",716,1453,5,10,13,8,4,1,10,14,308,143,0,13,71,6,3,18,0,1,109,1,4,4,51,1,16,17,0,"mem CD4 T"
"2918",335,927,5,6,6,6,0,3,5,8,257,103,0,4,104,3,2,6,2,2,180,2,12,2,53,3,11,7,0,"mem CD4 T"
"2919",9,135,9,2033,718,8,322,4,5,8,8,10,0,343,72,75,4,15,1,101,4,6,5,2,24,10,4,747,47,"CD14 Mono"
"2920",14,168,7,1334,206,8,1,6,9,3,3,19,0,40,43,3,46,10,0,179,5,3,6,0,3,2,2,330,6,"CD14 Mono"
"2921",11,8,11,221,9,13,281,3,8,6,1,20,1,1388,2,86,20,17,2,2,3,0,2,2,4,35,2,10,40,"NK"
"2922",4,3,3,5,7,3,2,166,879,3,1,11,0,515,3,2,5,4,0,3,0,0,9,2,4,3,1,293,3,"B"
"2923",10,108,6,1395,415,13,21,1,12,2,4,8,0,61,87,5,2,18,0,229,8,2,9,7,1,2,2,1490,3,"CD14 Mono"
"2924",7,32,1,9,11,5,4,0,5,2,2,4,0,776,1,1,53,8,1,2,0,1,5,3,3,1,2,374,2,"DC"
"2925",5,85,4,983,292,8,1,6,6,1,1,5,0,116,13,0,23,11,2,222,2,3,11,0,3,3,2,582,2,"CD14 Mono"
"2926",158,700,1,5,6,9,4,2,8,10,414,88,0,9,42,1,13,6,0,1,42,4,8,0,63,3,3,10,0,"mem CD4 T"
"2927",25,595,1,4,2,3,0,2,5,6,9,84,0,1,56,1,1,4,2,2,28,0,5,2,16,3,1,8,0,"mem CD4 T"
"2928",318,762,4,8,6,8,3,3,5,27,618,68,0,116,7,5,9,2,2,3,14,0,6,0,55,2,5,11,1,"naive CD4 T"
"2929",571,1186,9,7,7,11,5,3,6,25,357,170,0,10,86,3,1,4,1,5,73,1,8,7,60,3,5,19,6,"mem CD4 T"
"2930",339,938,2,13,6,8,3,5,16,17,545,138,0,22,53,3,55,10,1,3,74,1,7,2,43,2,22,8,2,"mem CD4 T"
"2931",8,5,4,132,11,12,480,2,8,4,1,11,0,903,3,371,1,10,1,1,2,0,9,3,3,41,5,47,9,"NK"
"2932",691,908,6,8,9,8,1,3,4,4,333,84,0,112,12,6,5,17,2,4,12,1,8,2,34,5,11,9,3,"naive CD4 T"
"2933",8,144,2,12,11,3,3,5,4,4,0,8,0,955,3,1,11,9,1,4,3,4,4,4,4,5,5,907,0,"DC"
"2934",16,623,5,36,14,12,2,1,8,4,8,9,0,58,48,6,18,13,2,69,3,1,11,1,9,9,3,1802,1,"DC"
"2935",599,1323,0,7,8,16,2,3,8,6,335,114,0,7,150,0,0,8,1,5,105,4,6,4,28,6,15,14,2,"mem CD4 T"
"2936",21,152,7,3016,600,26,2,4,6,2,5,18,0,14,106,5,23,25,1,209,3,2,8,5,7,5,10,237,2,"CD14 Mono"
"2937",10,12,6,114,9,14,380,2,13,1,1,17,1,674,5,108,2,5,0,3,1,4,0,4,34,6,5,17,24,"NK"
"2938",825,11,722,12,12,4,1,10,68,3,488,167,1,13,279,2,3,5,2,5,23,3,10,2,123,5,46,25,28,"CD8 T"
"2939",7,3,11,9,3,10,4,576,644,25,55,24,0,1112,1,4,14,15,1,4,1,4,14,5,4,1,7,376,2,"B"
"2940",1167,1776,12,16,8,17,6,5,23,8,258,294,0,17,232,5,91,10,2,1,154,10,15,1,105,5,19,20,13,"mem CD4 T"
"2941",21,251,7,1955,947,17,4,4,16,10,2,12,0,29,52,1,20,19,1,242,4,2,7,4,4,3,1,701,4,"CD14 Mono"
"2942",8,4,5,13,8,4,123,3,4,0,4,5,0,468,2,45,1,59,5,0,1,1,6,2,4,3,0,11,5,"NK"
"2943",708,7,530,92,4,9,2,1,7,2,1,8,0,19,142,4,4,8,1,1,2,6,7,2,101,3,52,7,23,"CD8 T"
"2944",19,10,0,8,14,9,6,691,1024,6,8,16,0,498,9,2,30,4,1,4,5,2,7,0,3,1,4,1058,4,"B"
"2945",914,1158,8,2,14,14,3,2,9,2,585,132,0,262,14,2,65,12,2,3,71,5,18,7,178,2,4,19,3,"naive CD4 T"
"2946",1288,1439,7,3,10,20,2,4,10,6,387,193,0,40,42,7,2,7,4,2,13,1,8,6,57,8,43,14,28,"mem CD4 T"
"2947",512,762,4,7,4,4,1,1,6,3,325,50,0,164,16,1,9,2,1,1,62,4,19,3,31,3,4,5,0,"naive CD4 T"
"2948",10,24,3,6,10,8,2,247,558,5,8,8,0,529,6,2,13,11,1,5,5,3,5,0,4,4,1,483,0,"B"
"2949",6,283,10,1623,562,12,2,10,28,5,1,6,0,13,41,3,6,15,3,162,5,7,8,6,1,4,6,665,3,"CD14 Mono"
"2950",8,5,8,208,4,15,230,4,4,8,3,17,0,1456,4,164,4,18,3,2,3,0,4,0,3,29,7,18,7,"NK"
"2951",773,1695,9,15,10,13,4,6,15,10,689,265,0,9,258,5,91,17,6,3,105,3,6,3,63,4,20,34,3,"mem CD4 T"
"2952",452,949,1,1,7,4,0,4,4,4,401,105,0,23,34,1,14,3,2,4,38,2,19,1,44,3,7,12,1,"naive CD4 T"
"2953",60,183,5,31,28,1,1,0,5,3,10,9,0,47,8,38,113,7,0,54,2,1,4,1,5,3,1,834,0,"DC"
"2954",479,1015,3,5,17,6,1,2,4,2,385,102,0,40,28,3,16,10,2,5,21,1,14,2,35,3,0,9,2,"naive CD4 T"
"2955",140,30,113,4,4,4,0,1,3,1,154,19,0,212,2,2,120,7,2,2,3,1,6,1,15,2,4,170,1,"CD8 T"
"2956",53,239,14,13,6,4,2,3,4,4,10,29,0,24,35,0,41,11,0,69,9,0,5,1,16,3,3,2093,5,"DC"
"2957",4,114,0,573,59,3,50,3,2,3,3,4,0,36,49,0,1,4,6,239,1,0,3,1,1,1,2,223,1,"CD14 Mono"
"2958",12,81,9,1267,201,10,29,4,11,1,14,17,0,302,33,1,2,9,0,347,1,5,8,6,8,7,7,1022,1,"CD14 Mono"
"2959",10,231,1,1151,300,9,0,2,2,2,6,5,0,3,44,3,7,16,0,214,3,2,4,1,4,4,2,555,0,"CD14 Mono"
"2960",13,126,4,694,236,6,3,3,3,7,6,4,0,114,17,62,55,13,1,77,2,10,6,0,4,1,1,308,0,"CD14 Mono"
"2961",20,136,8,1372,661,15,1,2,6,5,4,11,0,142,16,4,13,25,1,212,6,5,9,4,6,6,4,484,3,"CD14 Mono"
"2962",1802,14,266,67,13,10,2,11,11,2,6,28,0,2241,2,83,5,11,0,1,7,3,10,6,11,9,5,25,108,"CD8 T"
"2963",688,7,506,11,15,9,5,3,7,11,338,98,0,60,41,1,7,19,2,1,278,4,6,3,12,3,7,28,1,"CD8 T"
"2964",9,223,9,1999,600,19,2,5,9,7,7,14,0,92,32,3,35,33,1,259,4,7,10,2,4,6,6,508,1,"CD14 Mono"
"2965",798,901,12,7,14,10,1,4,12,23,246,344,0,4,235,5,7,8,2,1,7,3,7,4,258,6,6,46,14,"mem CD4 T"
"2966",1,110,5,1381,337,8,0,6,6,4,3,7,0,2,62,0,5,22,5,141,2,3,6,0,7,7,3,214,1,"CD14 Mono"
"2967",140,361,4,3,9,4,0,2,2,22,308,46,0,1,73,1,2,1,0,0,2,2,4,1,10,1,5,14,4,"mem CD4 T"
"2968",412,673,3,3,3,5,1,2,2,4,305,55,0,12,36,1,4,6,3,1,11,0,8,2,37,3,6,9,1,"naive CD4 T"
"2969",9,148,12,2372,912,10,2,2,8,10,7,8,1,18,100,1,22,33,2,297,8,4,11,4,9,2,5,237,5,"CD14 Mono"
"2970",7,1,6,1,5,3,0,170,252,5,2,8,1,460,3,5,9,9,1,7,3,1,6,1,4,4,4,1505,0,"B"
"2971",496,1004,1,5,7,10,2,3,10,2,563,113,0,171,10,4,106,6,0,0,72,0,24,3,48,3,2,11,2,"naive CD4 T"
"2972",6,4,1,7,5,5,1,309,162,3,3,3,0,592,1,2,4,5,2,3,3,1,4,3,4,1,2,299,0,"B"
"2973",7,115,2,182,29,8,4,3,5,0,5,5,0,111,13,1,2,7,1,134,2,0,5,1,2,1,2,1235,0,"DC"
"2974",4,5,22,24,3,5,63,0,1,2,4,4,1,410,1,86,5,3,2,1,1,0,4,0,12,35,2,12,1,"NK"
"2975",11,71,2,2,1,0,0,1,1,0,4,0,0,2,8,0,6,0,1,12,0,0,0,3,2,2,2,529,0,"DC"
"2976",547,2,282,14,13,11,0,3,3,3,570,53,0,507,0,1,63,20,4,3,64,1,18,0,53,1,4,8,0,"CD8 T"
"2977",550,1003,3,12,9,5,2,0,3,2,602,98,0,50,23,1,61,7,0,2,59,4,15,0,134,4,4,11,2,"naive CD4 T"
"2978",312,770,4,8,3,7,1,0,7,3,341,101,0,34,48,0,102,6,0,2,36,4,9,1,68,3,3,8,0,"naive CD4 T"
"2979",592,586,1,5,6,6,2,3,1,1,313,49,1,323,5,2,44,10,5,1,29,4,15,4,43,5,6,12,2,"naive CD4 T"
"2980",5,128,7,2379,800,12,2,6,13,4,2,10,0,14,92,3,10,25,2,233,4,7,6,7,5,2,7,189,3,"CD14 Mono"
"2981",854,1401,5,17,15,12,2,7,10,1,806,151,0,217,10,3,105,11,3,3,173,1,11,3,141,5,15,17,2,"naive CD4 T"
"2982",1755,6,119,109,18,11,7,4,15,1,9,16,0,1785,5,159,3,13,4,3,4,0,16,0,4,9,4,30,39,"CD8 T"
"2983",718,960,4,11,8,10,2,5,14,18,435,94,0,52,42,3,24,12,0,5,10,3,7,1,29,4,7,17,5,"naive CD4 T"
"2984",663,4,451,11,11,15,4,3,12,4,704,81,0,767,8,4,6,5,4,1,9,5,12,4,34,4,7,18,2,"CD8 T"
"2985",641,4,1044,9,11,6,1,2,9,2,3,121,0,13,74,12,4,4,2,2,94,0,5,0,57,4,5,14,6,"CD8 T"
"2986",424,304,485,689,237,1020,257,208,597,312,123,1147,2,2764,238,654,156,307,107,149,150,178,566,125,312,282,525,735,298,"CD14 Mono"
"2987",777,1124,3,10,12,6,3,1,5,3,546,92,0,44,30,5,35,7,5,4,35,3,21,6,46,2,9,10,5,"naive CD4 T"
"2988",167,1091,1,7,19,12,3,4,7,34,3,74,0,28,40,5,1,10,1,2,20,5,10,1,31,1,15,10,3,"mem CD4 T"
"2989",306,1287,6,10,11,9,3,3,9,3,96,157,0,4,156,1,2,11,1,4,62,2,5,2,42,5,30,10,5,"mem CD4 T"
"2990",22,309,9,1828,863,16,6,3,9,8,6,16,0,31,116,1,39,13,4,233,9,6,5,4,8,5,5,2237,4,"CD14 Mono"
"2991",791,1269,3,7,7,11,1,3,6,17,389,93,0,184,11,4,170,6,1,4,36,5,22,4,41,3,0,21,3,"naive CD4 T"
"2992",13,74,11,1239,314,21,4,5,15,9,15,26,0,29,26,6,31,16,3,90,11,3,10,6,19,5,12,695,7,"CD14 Mono"
"2993",536,1549,11,7,6,10,4,5,11,2,297,261,0,26,128,5,5,8,3,1,127,3,11,1,63,6,2,13,2,"mem CD4 T"
"2994",666,1057,7,5,5,3,1,0,10,4,460,70,0,70,26,5,22,4,1,4,33,0,9,0,43,3,1,16,1,"naive CD4 T"
"2995",435,1241,5,6,6,5,1,0,6,26,389,174,0,8,147,5,3,8,0,3,149,2,5,6,46,5,14,17,4,"mem CD4 T"
"2996",814,925,3,5,8,9,4,1,4,3,374,89,0,322,4,4,13,8,3,7,15,4,20,5,26,10,5,5,2,"naive CD4 T"
"2997",10,199,5,3159,1022,10,1,7,9,5,8,16,0,47,101,9,24,16,3,291,2,8,6,5,5,1,5,376,4,"CD14 Mono"
"2998",368,671,4,7,3,6,2,5,9,2,385,54,0,301,7,2,3,6,2,2,17,3,7,5,40,4,1,15,0,"naive CD4 T"
"2999",596,1217,7,5,5,11,2,2,11,2,178,249,0,5,185,1,7,18,3,3,87,4,5,2,97,1,55,21,0,"mem CD4 T"
"3000",522,1254,6,7,10,17,0,5,7,5,363,197,0,7,200,4,10,6,2,6,207,3,10,3,62,1,6,10,3,"mem CD4 T"
"3001",471,730,6,4,6,13,1,2,10,0,389,56,0,121,30,5,23,11,2,2,18,5,16,6,42,1,10,21,2,"naive CD4 T"
"3002",10,85,5,1797,397,6,5,0,6,0,8,3,0,19,55,3,21,11,1,143,6,2,6,3,4,2,7,219,0,"CD14 Mono"
"3003",213,782,5,3,9,5,7,3,6,24,415,89,0,80,22,2,15,6,1,5,16,3,2,1,37,2,31,11,17,"naive CD4 T"
"3004",775,1147,3,21,11,14,6,2,5,7,524,100,1,242,12,3,53,9,2,2,27,5,16,4,48,6,9,17,5,"naive CD4 T"
"3005",19,14,7,38,10,14,3,865,850,8,137,21,2,1084,4,4,34,24,4,15,6,0,11,6,8,2,4,1121,1,"B"
"3006",12,177,15,2968,936,27,4,4,10,9,7,16,0,12,118,4,18,45,2,129,6,15,14,1,9,5,11,630,4,"CD14 Mono"
"3007",4,26,1,670,206,2,1,1,2,3,0,1,0,1,14,1,1,2,0,68,0,2,4,4,0,1,2,71,0,"CD14 Mono"
"3008",15,520,3,564,42,11,2,4,11,6,8,10,0,28,94,4,9,61,7,43,3,2,18,11,4,3,4,3596,6,"DC"
"3009",683,1011,7,10,13,10,0,1,6,6,402,92,0,36,35,4,3,11,1,4,8,1,9,4,38,4,29,14,0,"naive CD4 T"
"3010",427,1049,7,4,9,13,4,3,9,1,525,95,0,153,5,1,24,10,1,0,39,1,19,2,53,2,2,16,0,"naive CD4 T"
"3011",16,351,12,5342,1342,18,9,8,15,18,5,28,0,40,258,6,107,68,3,188,8,4,17,4,7,5,8,671,10,"CD14 Mono"
"3012",383,1228,1,30,20,11,2,3,8,4,558,135,0,289,11,7,11,13,0,4,44,3,30,0,47,3,3,10,1,"naive CD4 T"
"3013",4,84,6,91,12,3,36,3,7,3,1,5,0,405,9,1,5,9,1,62,2,2,7,2,3,0,1,386,2,"CD14 Mono"
"3014",1230,1319,8,69,7,9,3,2,8,7,6,135,0,346,18,1,10,5,3,4,100,7,4,4,63,7,24,19,1,"mem CD4 T"
"3015",731,993,10,8,8,7,0,2,24,5,219,126,0,9,125,0,46,11,0,4,74,1,11,8,33,6,21,18,3,"mem CD4 T"
"3016",25,257,17,2737,988,17,3,9,8,4,3,14,0,68,140,1,55,19,1,414,9,8,12,4,4,6,5,471,2,"CD14 Mono"
"3017",700,1207,4,3,6,15,0,2,9,5,707,182,0,123,24,4,53,4,1,3,74,6,12,3,124,2,7,11,3,"naive CD4 T"
"3018",429,1067,9,9,8,9,3,3,7,146,136,323,0,8,119,4,551,7,3,4,3,3,7,1,522,8,10,435,4,"mem CD4 T"
"3019",595,1418,5,13,15,15,1,1,12,6,588,128,0,86,29,3,28,7,0,1,21,2,22,6,43,6,2,11,2,"naive CD4 T"
"3020",17,8,8,18,13,7,1,401,797,36,202,15,0,1219,9,4,17,19,4,9,6,6,9,5,6,4,4,564,2,"B"
"3021",29,184,3,402,117,9,0,3,12,1,6,14,0,89,29,3,222,10,2,91,3,2,5,4,6,8,7,935,3,"DC"
"3022",616,864,5,7,13,12,1,0,12,6,372,143,0,60,27,2,8,3,1,2,23,1,11,0,51,0,3,13,3,"naive CD4 T"
"3023",1519,1700,6,14,10,31,2,7,10,4,1089,372,0,46,65,4,101,10,1,3,88,6,27,2,100,4,5,17,7,"naive CD4 T"
"3024",17,152,7,2415,981,11,3,5,18,8,2,12,0,185,38,7,9,33,4,308,3,2,11,7,5,4,8,530,2,"CD14 Mono"
"3025",830,634,7,17,15,5,1,1,10,9,652,139,0,18,60,0,101,12,1,3,61,4,15,1,133,2,2,14,2,"naive CD4 T"
"3026",9,136,14,2481,834,33,4,6,16,11,11,17,0,6,113,6,4,25,6,294,3,5,17,11,8,6,11,594,2,"CD14 Mono"
"3027",513,1037,3,7,14,14,1,6,9,3,466,121,0,30,40,4,14,9,3,2,50,1,27,2,81,0,3,9,0,"naive CD4 T"
"3028",821,2041,8,7,14,18,2,8,19,18,5,344,0,13,185,2,3,34,2,2,138,0,6,5,122,2,7,26,3,"mem CD4 T"
"3029",20,5,12,12,4,22,3,684,2962,7,19,25,1,1211,6,7,3,13,13,59,2,4,9,8,9,9,15,2876,5,"B"
"3030",9,161,7,341,78,12,118,1,9,8,6,17,0,258,20,6,4,13,2,357,5,1,8,3,5,7,6,1229,1,"CD14 Mono"
"3031",33,197,4,28,13,4,2,4,3,2,4,20,0,24,53,3,93,14,1,42,5,1,5,1,6,2,2,831,2,"DC"
"3032",589,1573,1,44,12,15,4,6,7,5,313,246,0,6,223,2,2,11,2,2,41,6,8,1,161,3,51,36,4,"mem CD4 T"
"3033",421,377,4,7,1,3,0,2,1,1,323,49,0,118,1,0,34,2,1,0,47,1,8,2,44,1,2,1,0,"naive CD4 T"
"3034",404,1047,2,7,9,3,2,3,6,3,82,88,0,8,186,1,1,4,0,2,82,2,6,1,33,4,51,11,1,"mem CD4 T"
"3035",11,305,15,2030,797,13,3,2,6,11,7,13,0,340,14,5,32,21,4,291,2,3,8,3,6,6,6,458,3,"CD14 Mono"
"3036",313,1577,7,14,7,6,1,4,12,8,391,194,0,5,162,2,4,9,1,4,149,2,3,0,126,5,36,13,2,"mem CD4 T"
"3037",30,261,11,4465,1413,35,4,8,16,11,14,19,0,89,78,4,73,29,4,457,11,21,13,3,14,10,10,803,4,"CD14 Mono"
"3038",367,6,384,8,12,6,5,1,13,2,384,68,1,665,5,5,23,9,3,3,30,0,31,1,15,5,1,11,1,"CD8 T"
"3039",921,914,9,13,4,11,2,6,9,5,430,105,0,49,74,2,433,13,0,6,132,2,10,1,93,6,9,15,0,"naive CD4 T"
"3040",9,99,9,2843,541,14,2,3,14,6,4,10,0,10,79,3,15,12,0,166,4,5,1,5,2,5,4,371,4,"CD14 Mono"
"3041",128,483,5,2,5,5,2,1,11,13,182,155,0,4,95,0,1,6,0,1,72,3,3,1,38,2,28,13,1,"mem CD4 T"
"3042",10,188,9,2824,577,22,4,7,9,9,7,7,0,18,108,3,43,13,5,182,9,1,9,4,10,4,10,383,6,"CD14 Mono"
"3043",6,7,4,9,12,17,4,584,643,12,10,16,0,757,3,6,19,19,1,2,2,3,15,0,6,5,3,693,2,"B"
"3044",444,949,5,6,14,8,0,2,5,1,279,55,0,118,8,2,6,5,6,2,18,1,24,4,20,6,1,13,0,"naive CD4 T"
"3045",516,728,3,11,10,9,2,0,10,0,503,158,0,51,37,1,5,6,0,2,42,2,17,3,66,6,6,8,0,"naive CD4 T"
"3046",62,194,6,84,8,8,0,3,7,0,8,18,0,54,32,4,36,9,3,65,4,1,9,2,10,0,3,1380,2,"DC"
"3047",13,50,4,2861,721,14,3,6,10,8,12,11,0,31,66,4,20,49,3,64,9,2,6,5,8,6,4,219,1,"CD14 Mono"
"3048",495,1049,3,5,10,6,1,5,9,8,341,123,0,8,123,1,3,6,2,3,79,5,8,7,98,7,24,19,22,"mem CD4 T"
"3049",12,181,6,3255,751,13,2,5,10,7,2,7,0,34,88,2,27,22,1,210,2,4,13,1,9,6,8,466,2,"CD14 Mono"
"3050",17,280,9,3561,836,28,7,13,10,5,3,17,0,33,147,7,144,74,3,307,5,1,12,4,4,7,5,521,3,"CD14 Mono"
"3051",0,4,0,3,1,1,0,1,2,0,0,1,0,195,0,0,10,16,1,2,1,0,0,0,0,1,2,213,1,"DC"
"3052",1060,1104,8,7,12,13,2,6,14,80,281,191,0,8,168,3,14,30,6,4,4,8,9,2,324,5,10,18,2,"mem CD4 T"
"3053",589,1697,5,7,5,15,2,5,5,8,180,272,0,8,218,3,4,16,0,1,190,7,6,5,62,4,73,7,3,"mem CD4 T"
"3054",7,54,16,2150,367,18,0,3,8,7,6,11,0,12,82,3,42,25,1,138,5,5,16,5,11,4,5,72,3,"CD14 Mono"
"3055",449,861,3,55,6,1,0,1,0,2,2,6,0,39,59,2,2,11,0,1,16,3,3,4,51,1,41,16,2,"mem CD4 T"
"3056",389,1142,5,8,16,9,1,7,13,19,543,217,0,7,174,5,30,10,1,2,138,3,9,3,38,4,10,49,1,"mem CD4 T"
"3057",1224,882,7,10,12,12,3,6,5,2,606,146,0,192,14,3,248,5,1,3,91,5,16,2,96,5,8,15,6,"naive CD4 T"
"3058",622,1009,8,7,11,3,2,4,11,3,585,81,0,349,7,1,7,9,3,4,35,3,14,2,32,4,5,17,2,"naive CD4 T"
"3059",12,9,8,377,16,5,656,18,33,11,5,19,1,1862,8,128,7,12,2,9,4,3,7,5,7,38,5,41,66,"NK"
"3060",4,88,3,10,5,13,2,2,12,2,1,8,0,777,5,2,210,7,2,13,2,2,4,0,6,3,6,495,0,"DC"
"3061",12,100,7,1976,787,10,0,5,9,5,4,6,0,4,104,0,9,14,2,53,5,2,6,5,6,2,5,124,3,"CD14 Mono"
"3062",7,100,10,3248,811,24,5,8,8,5,5,7,0,9,113,5,29,68,1,209,10,0,11,3,8,3,10,303,5,"CD14 Mono"
"3063",739,862,5,6,11,2,0,2,9,3,407,51,0,213,7,2,17,8,2,4,11,0,12,2,31,2,2,10,2,"naive CD4 T"
"3064",559,979,2,6,13,2,4,2,4,6,447,90,0,189,6,2,33,11,2,4,30,2,7,3,50,3,7,19,0,"naive CD4 T"
"3065",8,2,4,11,12,9,0,265,448,25,42,9,0,876,0,1,42,12,1,2,5,1,7,2,8,4,7,281,3,"B"
"3066",361,692,2,4,8,6,1,3,8,0,238,69,0,18,35,0,53,2,1,1,12,2,11,2,41,2,3,11,1,"naive CD4 T"
"3067",1,6,5,9,2,9,0,261,149,1,163,6,0,341,0,0,5,2,2,32,0,1,1,0,0,3,4,217,1,"B"
"3068",5,4,4,6,8,11,3,405,1027,4,4,16,1,744,1,1,8,6,1,0,1,2,8,1,5,4,1,252,1,"B"
"3069",673,1577,6,4,10,14,2,2,11,6,7,307,0,5,204,2,7,6,3,3,141,1,7,6,94,2,3,24,3,"mem CD4 T"
"3070",431,3,633,8,9,9,1,3,8,2,675,75,1,565,3,1,56,5,1,1,14,1,12,2,24,3,6,12,1,"CD8 T"
"3071",2,2,3,3,3,6,0,136,438,1,1,2,0,301,0,1,3,1,0,2,3,3,2,2,4,3,3,204,0,"B"
"3072",619,819,11,5,5,15,6,6,7,5,470,128,0,284,4,3,69,9,2,3,36,2,10,2,151,2,13,15,3,"naive CD4 T"
"3073",305,3,226,21,4,3,5,1,2,1,1,7,0,7,25,6,1,1,1,0,0,0,4,0,48,1,24,7,4,"CD8 T"
"3074",633,843,3,3,11,4,1,1,3,1,356,70,0,41,11,0,7,1,1,4,27,2,5,0,37,3,6,8,0,"naive CD4 T"
"3075",227,917,4,6,11,6,2,1,9,16,3,136,0,3,146,4,4,5,2,3,122,2,3,2,28,4,6,8,1,"mem CD4 T"
"3076",22,77,5,1110,461,7,2,5,43,5,2,17,0,13,99,2,3,18,4,136,6,3,14,4,3,4,5,1018,5,"CD14 Mono"
"3077",3,14,5,8,11,12,3,521,748,40,4,17,1,1408,1,3,7,20,3,8,0,3,15,12,5,2,7,719,4,"B"
"3078",424,698,4,5,8,3,1,2,5,0,458,98,0,151,3,3,18,4,2,2,26,3,8,4,77,3,5,7,0,"naive CD4 T"
